cnpj loja,cnpj destinatário,fornecedor,nota,peças,valor unitario,loja,bandeira,data
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,2,50,crf são bento,crf,20230212
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,1,68,crf são bento,crf,20230212
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,2,68,crf são bento,crf,20230212
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,2,68,crf são bento,crf,20230212
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,1,68,crf são bento,crf,20230212
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,3,41,crf são bento,crf,20230212
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,3,41,crf são bento,crf,20230212
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,3,41,crf são bento,crf,20230212
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,1,41,crf são bento,crf,20230212
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,2,86,crf são bento,crf,20230210
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,1,86,crf são bento,crf,20230210
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,3,86,crf são bento,crf,20230210
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,1,86,crf são bento,crf,20230210
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,2,86,crf são bento,crf,20230210
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,4,64,crf são bento,crf,20230210
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,3,64,crf são bento,crf,20230210
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,6,64,crf são bento,crf,20230210
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,6,64,crf são bento,crf,20230210
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,4,68,crf são bento,crf,20230210
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,3,68,crf são bento,crf,20230210
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,6,68,crf são bento,crf,20230210
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,1,68,crf são bento,crf,20230210
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,4,68,crf são bento,crf,20230210
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,2,50,crf são bento,crf,20230210
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,3,50,crf são bento,crf,20230210
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,2,45,crf são bento,crf,20230210
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,2,45,crf são bento,crf,20230210
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,2,45,crf são bento,crf,20230210
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,2,45,crf são bento,crf,20230210
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,2,45,crf são bento,crf,20230210
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,2,45,crf são bento,crf,20230210
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,3,54,crf são bento,crf,20230210
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,2,54,crf são bento,crf,20230210
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,1,54,crf são bento,crf,20230210
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,2,54,crf são bento,crf,20230210
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,7,64,crf são bento,crf,20230210
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,4,64,crf são bento,crf,20230210
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,2,64,crf são bento,crf,20230210
09420739297116,82935625809191,braziline industria e comercio ltda,158278378,5,64,crf são bento,crf,20230210
14817004371766,63644487576612,tsc marketing e licenciamento ltda,425856427,60,10,crf são bento centro,crf,20230210
14817004371766,63644487576612,tsc marketing e licenciamento ltda,425856427,80,10,crf são bento centro,crf,20230210
14817004371766,63644487576612,tsc marketing e licenciamento ltda,425856427,10,10,crf são bento centro,crf,20230210
14817004371766,63644487576612,tsc marketing e licenciamento ltda,425856427,25,10,crf são bento centro,crf,20230210
14817004371766,63644487576612,tsc marketing e licenciamento ltda,425856427,20,10,crf são bento centro,crf,20230210
14817004371766,63644487576612,tsc marketing e licenciamento ltda,425856427,10,10,crf são bento centro,crf,20230210
14817004371766,63644487576612,tsc marketing e licenciamento ltda,425856427,20,10,crf são bento centro,crf,20230210
76638370632578,80870264984386,tsc marketing e licenciamento ltda,253644926,60,10,crf ubatuba,crf,20230210
76638370632578,80870264984386,tsc marketing e licenciamento ltda,253644926,60,10,crf ubatuba,crf,20230210
76638370632578,80870264984386,tsc marketing e licenciamento ltda,253644926,20,10,crf ubatuba,crf,20230210
76638370632578,80870264984386,tsc marketing e licenciamento ltda,253644926,20,10,crf ubatuba,crf,20230210
76638370632578,80870264984386,tsc marketing e licenciamento ltda,253644926,30,9,crf ubatuba,crf,20230210
76638370632578,80870264984386,tsc marketing e licenciamento ltda,253644926,20,10,crf ubatuba,crf,20230210
34089633020076,30105274915007,adidas do brasil ltda,822516801,4,345,insurrection ubatuba,veste,20230210
34089633020076,30105274915007,adidas do brasil ltda,822516801,4,345,insurrection ubatuba,veste,20230210
34089633020076,30105274915007,adidas do brasil ltda,822516801,5,345,insurrection ubatuba,veste,20230210
34089633020076,30105274915007,adidas do brasil ltda,822516801,5,345,insurrection ubatuba,veste,20230210
34089633020076,30105274915007,adidas do brasil ltda,822516801,4,148,insurrection ubatuba,veste,20230210
34089633020076,30105274915007,adidas do brasil ltda,822516801,4,148,insurrection ubatuba,veste,20230210
34089633020076,30105274915007,adidas do brasil ltda,822516801,4,148,insurrection ubatuba,veste,20230210
34089633020076,30105274915007,adidas do brasil ltda,822516801,2,89,insurrection ubatuba,veste,20230210
34089633020076,30105274915007,adidas do brasil ltda,822516801,4,89,insurrection ubatuba,veste,20230210
34089633020076,30105274915007,adidas do brasil ltda,822516801,4,89,insurrection ubatuba,veste,20230210
34089633020076,30105274915007,adidas do brasil ltda,822516801,4,89,insurrection ubatuba,veste,20230210
34089633020076,30105274915007,adidas do brasil ltda,822516801,2,89,insurrection ubatuba,veste,20230210
34089633020076,30105274915007,adidas do brasil ltda,822516801,3,394,insurrection ubatuba,veste,20230210
34089633020076,30105274915007,adidas do brasil ltda,822516801,3,394,insurrection ubatuba,veste,20230210
34089633020076,30105274915007,adidas do brasil ltda,822516801,4,394,insurrection ubatuba,veste,20230210
39247558606309,55034177906363,tsc marketing e licenciamento ltda,835546272,60,10,crf lg cutelo,crf,20230210
39247558606309,55034177906363,tsc marketing e licenciamento ltda,835546272,60,10,crf lg cutelo,crf,20230210
39247558606309,55034177906363,tsc marketing e licenciamento ltda,835546272,10,9,crf lg cutelo,crf,20230210
39247558606309,55034177906363,tsc marketing e licenciamento ltda,835546272,10,9,crf lg cutelo,crf,20230210
09926185746017,12374853072742,braziline industria e comercio ltda,633010058,4,50,cru vitoria,cru,20230210
09926185746017,12374853072742,braziline industria e comercio ltda,633010058,4,50,cru vitoria,cru,20230210
09926185746017,12374853072742,braziline industria e comercio ltda,633010058,6,50,cru vitoria,cru,20230210
09926185746017,12374853072742,braziline industria e comercio ltda,633010058,6,50,cru vitoria,cru,20230210
09926185746017,12374853072742,braziline industria e comercio ltda,633010058,4,36,cru vitoria,cru,20230210
09926185746017,12374853072742,braziline industria e comercio ltda,633010058,4,36,cru vitoria,cru,20230210
09926185746017,12374853072742,braziline industria e comercio ltda,633010058,2,36,cru vitoria,cru,20230210
09926185746017,12374853072742,braziline industria e comercio ltda,633010058,4,36,cru vitoria,cru,20230210
09926185746017,12374853072742,braziline industria e comercio ltda,633010058,4,27,cru vitoria,cru,20230210
09926185746017,12374853072742,braziline industria e comercio ltda,633010058,2,27,cru vitoria,cru,20230210
09926185746017,12374853072742,braziline industria e comercio ltda,633010058,2,27,cru vitoria,cru,20230210
09926185746017,12374853072742,braziline industria e comercio ltda,633010058,4,27,cru vitoria,cru,20230210
16076919090659,63890974311371,tsc marketing e licenciamento ltda,205733744,50,10,crf iriri,crf,20230210
16076919090659,63890974311371,tsc marketing e licenciamento ltda,205733744,50,10,crf iriri,crf,20230210
16076919090659,63890974311371,tsc marketing e licenciamento ltda,205733744,30,10,crf iriri,crf,20230210
16076919090659,63890974311371,tsc marketing e licenciamento ltda,205733744,10,10,crf iriri,crf,20230210
16076919090659,63890974311371,tsc marketing e licenciamento ltda,205733744,20,10,crf iriri,crf,20230210
16076919090659,63890974311371,tsc marketing e licenciamento ltda,205733744,15,10,crf iriri,crf,20230210
16076919090659,63890974311371,tsc marketing e licenciamento ltda,205733744,15,10,crf iriri,crf,20230210
16076919090659,63890974311371,tsc marketing e licenciamento ltda,205733744,20,10,crf iriri,crf,20230210
16076919090659,63890974311371,tsc marketing e licenciamento ltda,205733744,15,10,crf iriri,crf,20230210
74281708613073,25131068845984,braziline industria e comercio ltda,851988831,1,91,pequeno vitório,pequeno,20230210
74281708613073,25131068845984,braziline industria e comercio ltda,851988831,2,91,pequeno vitório,pequeno,20230210
74281708613073,25131068845984,braziline industria e comercio ltda,851988831,3,91,pequeno vitório,pequeno,20230210
74281708613073,25131068845984,braziline industria e comercio ltda,851988831,2,91,pequeno vitório,pequeno,20230210
74281708613073,25131068845984,braziline industria e comercio ltda,851988831,2,36,pequeno vitório,pequeno,20230210
74281708613073,25131068845984,braziline industria e comercio ltda,851988831,2,36,pequeno vitório,pequeno,20230210
74281708613073,25131068845984,braziline industria e comercio ltda,851988831,2,36,pequeno vitório,pequeno,20230210
74281708613073,25131068845984,braziline industria e comercio ltda,851988831,1,36,pequeno vitório,pequeno,20230210
74281708613073,25131068845984,braziline industria e comercio ltda,851988831,2,54,pequeno vitório,pequeno,20230210
74281708613073,25131068845984,braziline industria e comercio ltda,851988831,2,54,pequeno vitório,pequeno,20230210
74281708613073,25131068845984,braziline industria e comercio ltda,851988831,2,54,pequeno vitório,pequeno,20230210
74281708613073,25131068845984,braziline industria e comercio ltda,851988831,3,54,pequeno vitório,pequeno,20230210
74281708613073,25131068845984,braziline industria e comercio ltda,851988831,3,54,pequeno vitório,pequeno,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,2,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,3,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,6,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,8,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,5,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,5,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,5,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,6,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,5,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,3,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,1,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,3,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,5,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,6,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,4,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,3,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,4,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,5,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,4,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,1,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,1,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,2,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,3,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,4,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,3,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,2,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,2,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,3,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,2,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,2,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,1,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,3,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,5,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,6,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,4,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,3,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,4,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,5,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,4,100,veste moda - praia,veste,20230210
31766614201690,18441689982326,tess industria e comercio ltda,481164754,1,100,veste moda - praia,veste,20230210
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,1,419,insurrection,veste,20230210
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,2,419,insurrection,veste,20230210
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,2,419,insurrection,veste,20230210
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,1,419,insurrection,veste,20230210
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,1,391,insurrection,veste,20230210
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,2,391,insurrection,veste,20230210
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,2,391,insurrection,veste,20230210
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,1,391,insurrection,veste,20230210
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,1,390,insurrection,veste,20230210
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,3,390,insurrection,veste,20230210
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,3,390,insurrection,veste,20230210
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,2,390,insurrection,veste,20230210
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,2,390,insurrection,veste,20230210
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,1,390,insurrection,veste,20230210
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,1,558,insurrection,veste,20230210
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,2,558,insurrection,veste,20230210
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,2,558,insurrection,veste,20230210
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,1,558,insurrection,veste,20230210
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,2,67,insurrection,veste,20230210
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,4,67,insurrection,veste,20230210
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,4,67,insurrection,veste,20230210
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,2,67,insurrection,veste,20230210
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,1,67,insurrection,veste,20230210
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,2,67,insurrection,veste,20230210
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,2,67,insurrection,veste,20230210
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,1,67,insurrection,veste,20230210
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,1,67,insurrection,veste,20230210
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,2,67,insurrection,veste,20230210
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,2,67,insurrection,veste,20230210
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,1,67,insurrection,veste,20230210
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,2,67,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,3,67,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,1,67,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,1,223,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,2,223,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,3,223,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,3,223,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,2,223,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,1,223,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,1,471,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,3,471,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,3,471,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,2,471,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,2,471,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,1,471,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,2,223,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,3,223,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,1,223,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,2,454,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,3,454,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,1,454,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,1,391,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,3,391,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,3,391,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,2,391,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,2,391,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,1,391,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,2,335,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,2,335,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,1,335,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,1,335,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,2,307,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,4,307,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,4,307,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,2,307,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,1,223,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,3,223,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,3,223,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,2,223,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,2,223,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,1,223,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,1,391,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,2,391,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,2,391,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,1,391,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,1,206,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,2,206,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,3,206,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,3,206,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,2,206,insurrection,veste,2023029
99015273443384,29998070201728,alpar  do brasil ind.com.ltda,737060326,1,206,insurrection,veste,2023029
50039011955715,94004295143387,surf co ltda,670929495,3,69,j g - sports shopping,veste,2023029
50039011955715,94004295143387,surf co ltda,670929495,3,61,j g - sports shopping,veste,2023029
50039011955715,94004295143387,surf co ltda,670929495,1,134,j g - sports shopping,veste,2023029
50039011955715,94004295143387,surf co ltda,670929495,1,134,j g - sports shopping,veste,2023029
50039011955715,94004295143387,surf co ltda,670929495,1,134,j g - sports shopping,veste,2023029
50039011955715,94004295143387,surf co ltda,670929495,1,49,j g - sports shopping,veste,2023029
50039011955715,94004295143387,surf co ltda,670929495,2,49,j g - sports shopping,veste,2023029
50039011955715,94004295143387,surf co ltda,670929495,2,49,j g - sports shopping,veste,2023029
50039011955715,94004295143387,surf co ltda,670929495,1,49,j g - sports shopping,veste,2023029
50039011955715,94004295143387,surf co ltda,670929495,1,53,j g - sports shopping,veste,2023029
50039011955715,94004295143387,surf co ltda,670929495,2,53,j g - sports shopping,veste,2023029
50039011955715,94004295143387,surf co ltda,670929495,2,53,j g - sports shopping,veste,2023029
50039011955715,94004295143387,surf co ltda,670929495,1,53,j g - sports shopping,veste,2023029
50039011955715,94004295143387,surf co ltda,670929495,1,53,j g - sports shopping,veste,2023029
50039011955715,94004295143387,surf co ltda,670929495,2,53,j g - sports shopping,veste,2023029
50039011955715,94004295143387,surf co ltda,670929495,1,53,j g - sports shopping,veste,2023029
50039011955715,94004295143387,surf co ltda,670929495,1,53,j g - sports shopping,veste,2023029
50039011955715,94004295143387,surf co ltda,670929495,2,53,j g - sports shopping,veste,2023029
50039011955715,94004295143387,surf co ltda,670929495,1,53,j g - sports shopping,veste,2023029
50039011955715,94004295143387,surf co ltda,670929495,1,53,j g - sports shopping,veste,2023029
50039011955715,94004295143387,surf co ltda,670929495,2,53,j g - sports shopping,veste,2023029
50039011955715,94004295143387,surf co ltda,670929495,2,53,j g - sports shopping,veste,2023029
50039011955715,94004295143387,surf co ltda,670929495,1,53,j g - sports shopping,veste,2023029
50039011955715,94004295143387,surf co ltda,670929495,1,69,j g - sports shopping,veste,2023029
50039011955715,94004295143387,surf co ltda,670929495,2,69,j g - sports shopping,veste,2023029
50039011955715,94004295143387,surf co ltda,670929495,2,69,j g - sports shopping,veste,2023029
50039011955715,94004295143387,surf co ltda,670929495,1,69,j g - sports shopping,veste,2023029
50039011955715,94004295143387,surf co ltda,670929495,1,53,j g - sports shopping,veste,2023029
50039011955715,94004295143387,surf co ltda,670929495,2,53,j g - sports shopping,veste,2023029
50039011955715,94004295143387,surf co ltda,670929495,2,53,j g - sports shopping,veste,2023029
50039011955715,94004295143387,surf co ltda,670929495,1,53,j g - sports shopping,veste,2023029
02912439956480,13838320320274,kenerson ind e com de prod opticos ltda,938607442,1,659,sports rua,veste,2023029
02912439956480,13838320320274,kenerson ind e com de prod opticos ltda,938607442,1,0,sports rua,veste,2023029
02912439956480,13838320320274,surf co ltda,328972074,3,69,sports rua,veste,2023029
02912439956480,13838320320274,surf co ltda,328972074,3,61,sports rua,veste,2023029
02912439956480,13838320320274,surf co ltda,328972074,1,134,sports rua,veste,2023029
02912439956480,13838320320274,surf co ltda,328972074,1,134,sports rua,veste,2023029
02912439956480,13838320320274,surf co ltda,328972074,1,134,sports rua,veste,2023029
02912439956480,13838320320274,surf co ltda,328972074,1,49,sports rua,veste,2023029
02912439956480,13838320320274,surf co ltda,328972074,2,49,sports rua,veste,2023029
02912439956480,13838320320274,surf co ltda,328972074,2,49,sports rua,veste,2023029
02912439956480,13838320320274,surf co ltda,328972074,1,49,sports rua,veste,2023029
02912439956480,13838320320274,surf co ltda,328972074,1,53,sports rua,veste,2023029
02912439956480,13838320320274,surf co ltda,328972074,2,53,sports rua,veste,2023029
02912439956480,13838320320274,surf co ltda,328972074,2,53,sports rua,veste,2023029
02912439956480,13838320320274,surf co ltda,328972074,1,53,sports rua,veste,2023029
02912439956480,13838320320274,surf co ltda,328972074,1,53,sports rua,veste,2023029
02912439956480,13838320320274,surf co ltda,328972074,2,53,sports rua,veste,2023029
02912439956480,13838320320274,surf co ltda,328972074,1,53,sports rua,veste,2023029
02912439956480,13838320320274,surf co ltda,328972074,1,53,sports rua,veste,2023029
02912439956480,13838320320274,surf co ltda,328972074,2,53,sports rua,veste,2023029
02912439956480,13838320320274,surf co ltda,328972074,1,53,sports rua,veste,2023029
02912439956480,13838320320274,surf co ltda,328972074,1,53,sports rua,veste,2023029
02912439956480,13838320320274,surf co ltda,328972074,2,53,sports rua,veste,2023029
02912439956480,13838320320274,surf co ltda,328972074,2,53,sports rua,veste,2023029
02912439956480,13838320320274,surf co ltda,328972074,1,53,sports rua,veste,2023029
02912439956480,13838320320274,surf co ltda,328972074,1,69,sports rua,veste,2023029
02912439956480,13838320320274,surf co ltda,328972074,2,69,sports rua,veste,2023029
02912439956480,13838320320274,surf co ltda,328972074,2,69,sports rua,veste,2023029
02912439956480,13838320320274,surf co ltda,328972074,1,69,sports rua,veste,2023029
02912439956480,13838320320274,surf co ltda,328972074,1,53,sports rua,veste,2023029
02912439956480,13838320320274,surf co ltda,328972074,2,53,sports rua,veste,2023029
02912439956480,13838320320274,surf co ltda,328972074,2,53,sports rua,veste,2023029
02912439956480,13838320320274,surf co ltda,328972074,1,53,sports rua,veste,2023029
02912439956480,13838320320274,blue wave ind e com ltda,455347731,36,72,sports rua,veste,2023029
02912439956480,13838320320274,blue wave ind e com ltda,455347731,16,77,sports rua,veste,2023029
02912439956480,13838320320274,blue wave ind e com ltda,455347731,12,77,sports rua,veste,2023029
02912439956480,13838320320274,blue wave ind e com ltda,455347731,17,113,sports rua,veste,2023029
02912439956480,13838320320274,blue wave ind e com ltda,455347731,14,68,sports rua,veste,2023029
60689609061124,65014120819814,technos da amazonia ind. e com. s/a,296713036,5,434,crf são bento,crf,2023029
60689609061124,65014120819814,adidas do brasil ltda,500180402,1,116,crf são bento,crf,2023029
60689609061124,65014120819814,adidas do brasil ltda,500180402,2,116,crf são bento,crf,2023029
60689609061124,65014120819814,adidas do brasil ltda,500180402,2,116,crf são bento,crf,2023029
